3,1,394.48107927382574,175.45474623272935,152.3801805659709,234.32603347181146
3,2,258.3663688578748,199.10199652173998,117.21639727112158,178.91464436533332
3,3,83.0733043892256,149.89327958516745,87.04885335936511,281.7668010370814
3,4,209.00862902238896,198.5961224672937,52.361146910262356,150.6640469706185
3,5,161.16234627245663,198.21869357678452,52.65258657080794,167.45287849811942
4,1,398.89967748998964,174.23771969878248,154.15535404888544,236.54727273042252
4,2,251.6483094891262,197.08009436165446,116.29441495497535,179.46421560235214
4,3,92.51851898197108,157.292660922469,89.00116820507658,281.7662836341751
4,4,214.60450774637985,196.26222026924165,52.354079394639726,152.02080552233042
4,5,155.96707651627472,197.22278123643292,53.28801056889705,169.1339898612878
5,1,402.7394487353888,176.06874982458555,156.45715287973604,240.88721574295934
5,2,243.54067240256472,195.7907679928319,116.44422798162415,183.181684257465
5,3,105.95624151918499,160.53341027095175,91.77001543052299,281.61143222895026
5,4,222.43727657855524,198.51104683373183,50.40422083364239,147.9918212356101
5,5,156.88384199486543,194.72174268266008,54.7603143631426,173.210575913258
5,7,179.91911319623114,199.95217709567305,55.334445810775996,155.3837444429588
6,1,409.18700666098385,178.13577088321227,153.81471537019476,238.75982226797444
6,2,235.90961669755276,195.4354332008793,113.27297757604258,182.96369417874988
6,3,110.24177424155049,162.23854952963646,95.26578609456399,282.9104935236683
6,4,228.1464054130933,200.11507003948736,48.32086961755598,143.63962232921503
6,5,158.55203021590572,193.893295450643,54.80886862103898,173.81177017684797
6,7,181.737834223983,197.67908135180292,57.374160945480874,161.53159311825385
7,1,419.48481153306057,172.58222341882743,158.21736062747283,249.76761116329683
7,2,224.41244793239957,190.53264999471168,114.96407828235884,191.1168027041139
7,3,110.56882065618252,159.9371315335739,100.04452014132991,286.10371190965145
7,4,232.60124243966317,195.00103489809916,55.678857119116884,166.37008686149426
7,5,157.98222721216334,192.86743040788195,55.47204253060238,175.91484877532613
7,7,185.45775465365114,200.52710958806085,56.01645874966559,157.02169401924576
8,1,428.15469749789463,164.55220062812717,158.93999522175667,259.6782593927167
8,2,216.85875455717428,188.15280530762334,113.4296671294195,193.9787115830892
8,3,112.34017884407417,158.3386032304931,104.55787438027389,288.56725564020394
8,4,237.03415141689302,193.83108146904576,56.933760452273496,170.1197908198165
8,7,189.43272754047666,208.0557602996335,45.687315981703044,128.67040844498044
9,1,438.5495618916784,159.5689050652869,157.80064432408514,267.92839992785446
9,2,211.27637734336307,190.02362723060526,108.26821927231576,189.5800716268759
9,3,116.6719361959677,154.98971098107694,109.02067749950612,293.4639561413758
9,7,191.71005085445842,209.78701566722427,43.780041042356295,123.29889981376645
9,11,69.48429811296367,212.0,28.047800483344194,27.0
10,1,448.7899856111044,160.36656081168246,150.29338439402096,265.0033476248658
10,2,209.04339787611997,191.52840908625214,105.30557132671353,187.0730325605661
10,3,119.75165781749453,151.7145551916701,113.86873071471153,299.8895872472826
10,7,201.54974611492528,206.7111148917258,43.432412671262234,124.0885845545267
10,11,69.49581479156956,212.0,27.292241202530004,26.23674881483749
11,1,458.752198891986,158.80840891842382,146.028911984244,267.59809062734644
11,2,209.22355462038178,194.83669274641397,102.14740128806476,183.38475057449128
11,3,125.70336649524398,149.81696578115114,116.1747881285671,301.55795803868654
11,7,205.22893000675873,207.50564864291755,41.97253402200935,119.91764500044566
11,11,69.11192375793225,212.0,27.813346944010068,26.74140878114263
12,1,476.6130587332151,165.5395483472002,138.81214086208678,260.53387867757476
12,2,208.8580986560309,197.4630906788447,99.09495119041219,180.6138385662739
12,3,132.75011288775607,150.4306652264771,116.18771608510244,300.08749876632083
12,4,274.30603438868866,215.38138516229452,44.253457429946074,131.36622750836807
12,11,68.9878624769131,212.0,27.986966373008507,26.91246105501721
13,1,490.1201149929942,164.2214478773752,136.75547961494635,258.29883925621147
13,2,208.09150114956054,197.1100489848343,98.40118108727088,184.27471306765702
13,3,154.92040947381184,154.66666459239661,107.8076760915401,274.8639950875274
13,4,276.10062477286516,213.07051488030731,45.03858701035171,133.83387324415636
13,11,69.64724058882018,212.0,28.047089425699124,26.974669689097578
14,1,501.4582091954685,167.75282520156213,136.1059607245688,258.04688862334865
14,2,208.74545340187777,194.33505338049534,97.26347295062571,186.93707349655023
14,3,173.94076660770043,158.38520243947963,103.93280812379955,259.4989993000459
14,4,277.01179135635005,205.08990933167382,46.57561253055123,141.15110990254882
14,11,69.88834206008269,212.0,28.065363314021052,26.99678002748665
15,1,508.35560446772024,167.7827008857637,136.5845207521715,260.53650147571045
15,2,204.1036714276609,193.85561164604167,97.6976659368564,187.77178786720683
15,3,182.39499666126574,156.2541100389118,105.31016967855732,259.6151400002949
15,4,279.11025860401,198.92712289024297,48.01332994266173,149.07300857448521
15,11,69.9744147791104,212.0,28.068273922473075,27.004147609249333
16,1,509.92472573194823,165.82939967940663,137.55809123869727,264.05406536812274
16,3,183.16197011609202,157.51568566426133,104.99393450747296,260.4046926751129
16,4,281.2950948928615,193.9778941952761,49.363336228720144,157.31688320337554
16,11,70.00331290409503,212.0,28.065674376224347,27.006158498159472
17,1,510.11114876368543,163.7878929407054,138.80810744086276,268.6112401081187
17,3,184.4499824245774,154.61508585119725,111.55020896245196,281.5878838122353
17,4,284.4142693210286,190.80963414978856,50.19396068150804,164.99587750984702
17,7,181.49235085297775,196.38640536212176,35.195632489601124,101.83121787801039
17,11,70.01144588063501,212.0,28.061246134564417,27.006284411495237
18,1,509.4203064158905,163.6844643913337,138.3139645773734,268.9692944492613
18,2,155.67032601402693,186.73725079670615,98.66139026034837,200.65307878907316
18,3,194.43831232602503,152.9084483270345,116.73661038300887,290.6070987638528
