3,1,431.69833708575806,146.06656825028193,102.97092745080552,190.49050731501816
4,1,444.7329443647547,150.34784987231,101.7193039276876,188.91197093993253
5,1,449.0461798324594,151.23713890699594,101.82096053585508,189.7967891773396
5,3,502.5326006926384,150.15802844380306,84.22325475402522,188.31296548447153
6,1,453.47050559639297,149.4537208034057,104.70564270285406,195.77351199533624
6,3,503.955317436669,152.4936006026563,84.49210730454686,188.91408628450262
7,1,454.6723304159185,147.48124028311844,108.39426069224173,203.33857898201896
8,1,479.7839702953121,149.48087888361914,107.38877147723409,202.68528581840727
8,3,540.068418847088,148.67790079938635,89.21429880068065,201.12098471952015
9,1,497.8867572887103,157.0391336193825,98.46756882752922,187.4645679087571
9,3,549.2232382892273,155.39402807380952,84.44527735396487,189.24867615346744
10,1,505.9070222597968,153.0287259475362,101.6157285230238,196.06458147448646
10,3,549.7913588278677,155.60908912750625,85.7156548347194,191.96472676914337
11,1,528.5489696788055,162.26409887488845,98.59520209403777,191.0562566356627
11,3,579.1233593447288,161.07677138013983,80.443304615261,180.67433464737428
12,1,540.219934843692,156.3955382246441,106.42505564144801,205.91722878642994
12,3,585.3584481290684,157.48954212804244,89.09329336428743,199.94950095919702
13,1,549.4396213441354,147.79663006469923,109.37370668026831,213.84962888193175
13,3,595.3036388210994,158.66957016902742,89.95960788439318,201.89374642726244
14,1,574.9782174448388,148.94079213134034,105.83748256048649,207.1585906421262
14,3,617.4216011734504,146.01238273967354,92.58672918368971,211.71569839052523
15,1,588.3793426634975,144.13448230205296,109.65683526553863,215.61576139982807
15,3,628.7215344005851,145.54778796666974,93.84642994871567,214.59624898816537
16,1,592.864625832361,142.37778508018494,110.83792059386211,218.69473257551115
16,3,630.6956459731381,143.46651548382454,98.12094018265287,224.86735072757799
17,1,596.9886740570641,144.34240000155262,108.66743330805218,214.58022920062095
17,3,634.3288930980024,147.55994903270778,98.09192717219949,222.239055298873
18,1,608.4631573079674,143.5315513592272,109.61955751449246,216.4604143545077
18,3,629.375361380262,146.4799943831696,102.15321926544615,224.4323088894841
18,9,291.3892820572236,141.78753639373494,111.30702196676054,175.4557956417811
19,1,670.5999053682815,146.81132487017845,102.65672879628458,208.0037404605546
19,3,635.8573939719732,152.60050028952577,93.57682832047949,202.9964717745269
19,9,306.0988807111506,148.04871571687983,107.30591021728314,168.80834629206777
20,1,656.3508931453696,152.28331711632188,96.02935508545333,195.96054858153337
20,3,679.0997335494104,155.72348564721932,88.50162439493086,192.243657352797
20,9,334.17029455871625,144.86419761155838,101.68862627680491,160.50829686799588
20,10,541.398226796143,148.05443851218095,23.359301039787173,47.08770649184709
21,1,706.4054346952448,154.88739712525813,92.11248683123281,189.00738839191965
21,3,683.5188462068131,156.8178773328313,88.22754570559604,189.7723196832005
21,9,344.3512906272698,140.0244439520504,103.1977433498983,164.5001592111064
21,10,540.108033815134,148.16016604421455,24.081256566459256,48.26948357404202
